time,joy_delta,joy_speed,lqg_delta,d_ff,lqg_speed,lqg_e_cg,lqg_e_cg_dot,lqg_theta_e,lqg_theta_e_dot,future_curvature,lqg_e_cg_hat,lqg_e_cg_dot_hat,lqg_theta_e_hat,lqg_theta_e_dot_hat,yaw,yaw_rate,vx,vy
93.802,0.0,0.0,0.041,0.0,3.0,-0.041,-0.002,-0.021,-0.017,0.0,-0.042,-0.07,-0.002,0.105,0.0,0.0,0.1,0.0
93.864,0.0,0.0,0.018,0.0,3.0,-0.046,-0.004,-0.044,-0.478,0.0,-0.045,-0.069,0.002,0.103,0.0,0.0,0.1,0.0
93.879,0.0,0.0,0.005,0.0,3.0,-0.042,-0.004,-0.037,0.145,0.0,-0.049,-0.074,0.004,0.091,0.0,0.0,0.1,0.0
93.986,0.0,0.0,0.02,0.0,3.0,-0.064,-0.005,-0.049,-0.237,0.0,-0.047,-0.071,0.007,0.092,0.0,0.0,0.1,0.0
94.01,0.0,0.0,0.003,0.0,3.0,-0.056,-0.004,-0.036,0.257,0.0,-0.067,-0.088,0.006,0.074,0.0,0.0,0.1,0.0
94.052,0.0,0.0,0.062,0.0,3.0,-0.079,0.002,0.019,1.098,0.0,-0.062,-0.08,0.009,0.107,0.0,0.0,0.1,0.0
94.124,0.0,0.0,0.002,0.0,3.0,-0.069,-0.005,-0.046,-1.294,0.0,-0.081,-0.084,0.013,0.089,0.0,0.0,0.1,0.0
94.146,0.0,0.0,0.03,0.0,3.0,-0.071,-0.004,-0.037,0.175,0.0,-0.075,-0.079,0.016,0.095,0.0,0.0,0.1,0.0
94.225,0.0,0.0,0.004,0.0,3.0,-0.075,-0.004,-0.035,0.044,0.0,-0.075,-0.08,0.017,0.08,0.0,0.0,0.1,0.0
94.243,0.0,0.0,0.015,0.0,3.0,-0.073,-0.003,-0.032,0.054,0.0,-0.079,-0.082,0.018,0.073,0.0,0.0,0.1,0.0
94.326,0.0,0.0,0.025,0.0,3.0,-0.091,-0.003,-0.03,0.048,0.0,-0.078,-0.079,0.02,0.075,0.0,0.0,0.1,0.0
94.346,0.0,0.0,0.013,0.0,3.0,-0.091,-0.003,-0.03,0.0,0.0,-0.094,-0.089,0.019,0.066,0.0,0.0,0.1,0.0
94.463,0.0,0.0,0.051,0.0,3.0,-0.073,-0.005,-0.05,-0.41,0.0,-0.096,-0.086,0.021,0.087,0.0,0.0,0.1,0.0
94.553,0.0,0.0,0.022,0.0,3.0,-0.057,-0.003,-0.03,0.405,0.0,-0.081,-0.076,0.023,0.087,0.0,0.0,0.1,0.0
94.652,0.0,0.0,-0.013,0.0,3.0,-0.062,-0.005,-0.053,-0.465,0.0,-0.064,-0.065,0.026,0.062,0.0,0.0,0.1,0.0
94.727,0.0,0.0,-0.026,0.0,3.0,-0.063,-0.004,-0.035,0.365,0.0,-0.066,-0.073,0.023,0.025,0.0,0.0,0.1,0.0
94.753,0.0,0.0,0.034,0.0,3.0,-0.066,-0.006,-0.056,-0.422,0.0,-0.068,-0.073,0.022,0.038,0.0,0.0,0.1,0.0
94.855,0.0,0.0,0.027,0.0,3.0,-0.043,-0.002,-0.018,0.774,0.0,-0.07,-0.078,0.02,0.044,0.0,0.0,0.1,0.0
94.893,0.0,0.0,0.037,0.0,3.0,-0.045,-0.004,-0.042,-0.489,0.0,-0.05,-0.059,0.022,0.063,0.0,0.0,0.1,0.0
94.963,0.0,0.0,-0.036,0.0,3.0,-0.017,-0.006,-0.063,-0.425,0.0,-0.049,-0.064,0.021,0.02,0.0,0.0,0.1,0.0
95.023,0.0,0.0,0.019,0.0,3.0,-0.006,-0.004,-0.039,0.479,0.0,-0.025,-0.052,0.02,0.027,0.0,0.0,0.1,0.0
95.033,0.0,0.0,-0.023,0.0,3.0,-0.006,-0.004,-0.039,0.0,0.0,-0.011,-0.047,0.019,0.001,0.0,0.0,0.1,0.0
95.131,0.0,0.0,-0.01,0.0,3.0,0.003,-0.006,-0.057,-0.345,0.0,-0.01,-0.051,0.016,-0.014,0.0,0.0,0.1,0.0
95.154,0.0,0.0,0.02,0.0,3.0,0.009,-0.002,-0.021,0.706,0.0,-0.001,-0.05,0.012,-0.004,0.0,0.0,0.1,0.0
95.232,0.0,0.0,0.013,0.0,3.0,-0.002,-0.005,-0.051,-0.603,0.0,0.005,-0.045,0.011,0.002,0.0,0.0,0.1,0.0
95.341,0.0,0.0,0.0,0.0,3.0,0.017,-0.003,-0.034,0.353,0.0,-0.004,-0.058,0.007,-0.007,0.0,0.0,0.1,0.0
95.359,0.0,0.0,0.049,0.0,3.0,0.017,-0.003,-0.034,0.0,0.0,0.012,-0.045,0.007,0.028,0.0,0.0,0.1,0.0
95.456,0.0,0.0,-0.019,0.0,3.0,0.05,-0.005,-0.055,-0.423,0.0,0.014,-0.047,0.006,0.006,0.0,0.0,0.1,0.0
95.559,0.0,0.0,0.008,0.0,3.0,0.064,-0.004,-0.041,0.286,0.0,0.043,-0.031,0.006,0.011,0.0,0.0,0.1,0.0
95.629,0.0,0.0,-0.044,0.0,3.0,0.08,-0.004,-0.043,-0.051,0.0,0.06,-0.027,0.005,-0.024,0.0,0.0,0.1,0.0
95.662,0.0,0.0,-0.023,0.0,3.0,0.093,-0.006,-0.061,-0.349,0.0,0.076,-0.023,0.002,-0.041,0.0,0.0,0.1,0.0
95.763,0.0,0.0,-0.017,0.0,3.0,0.098,-0.006,-0.058,0.052,0.0,0.089,-0.023,-0.003,-0.051,0.0,0.0,0.1,0.0
95.828,0.0,0.0,-0.003,0.0,3.0,0.117,-0.004,-0.043,0.298,0.0,0.095,-0.027,-0.007,-0.05,0.0,0.0,0.1,0.0
95.879,0.0,0.0,0.013,0.0,3.0,0.123,-0.005,-0.048,-0.103,0.0,0.113,-0.019,-0.01,-0.033,0.0,0.0,0.1,0.0
95.901,0.0,0.0,-0.024,0.0,3.0,0.129,-0.003,-0.035,0.273,0.0,0.12,-0.022,-0.013,-0.047,0.0,0.0,0.1,0.0
96.0,0.0,0.0,0.001,0.0,3.0,0.124,-0.004,-0.041,-0.127,0.0,0.126,-0.021,-0.016,-0.04,0.0,0.0,0.1,0.0
96.07,0.0,0.0,-0.003,0.0,3.0,0.121,-0.003,-0.027,0.288,0.0,0.123,-0.029,-0.019,-0.039,0.0,0.0,0.1,0.0
96.11,0.0,0.0,0.02,0.0,3.0,0.115,0.001,0.007,0.676,0.0,0.12,-0.031,-0.021,-0.018,0.0,0.0,0.1,0.0
96.196,0.0,0.0,0.013,0.0,3.0,0.108,-0.004,-0.037,-0.884,0.0,0.114,-0.03,-0.021,-0.005,0.0,0.0,0.1,0.0
96.282,0.0,0.0,-0.0,0.0,3.0,0.107,0.001,0.007,0.885,0.0,0.107,-0.038,-0.022,-0.004,0.0,0.0,0.1,0.0
96.391,0.0,0.0,0.022,0.0,3.0,0.108,0.004,0.037,0.591,0.0,0.105,-0.033,-0.02,0.015,0.0,0.0,0.1,0.0
96.491,0.0,0.0,-0.01,0.0,3.0,0.094,-0.001,-0.014,-1.014,0.0,0.106,-0.023,-0.016,0.011,0.0,0.0,0.1,0.0
96.536,0.0,0.0,-0.033,0.0,3.0,0.085,-0.002,-0.022,-0.163,0.0,0.094,-0.034,-0.017,-0.016,0.0,0.0,0.1,0.0
96.564,0.0,0.0,0.023,0.0,3.0,0.086,-0.004,-0.037,-0.295,0.0,0.084,-0.04,-0.019,0.003,0.0,0.0,0.1,0.0
96.588,0.0,0.0,0.027,0.0,3.0,0.084,-0.002,-0.016,0.408,0.0,0.084,-0.041,-0.019,0.023,0.0,0.0,0.1,0.0
96.664,0.0,0.0,0.007,0.0,3.0,0.062,-0.003,-0.03,-0.277,0.0,0.082,-0.04,-0.017,0.027,0.0,0.0,0.1,0.0
96.695,0.0,0.0,-0.002,0.0,3.0,0.051,-0.004,-0.04,-0.188,0.0,0.062,-0.056,-0.019,0.02,0.0,0.0,0.1,0.0
96.818,0.0,0.0,0.049,0.0,3.0,0.037,-0.002,-0.017,0.443,0.0,0.05,-0.063,-0.019,0.052,0.0,0.0,0.1,0.0
96.863,0.0,0.0,0.035,0.0,3.0,0.023,-0.004,-0.038,-0.412,0.0,0.035,-0.068,-0.017,0.072,0.0,0.0,0.1,0.0
96.887,0.0,0.0,0.027,0.0,3.0,0.022,-0.005,-0.051,-0.264,0.0,0.021,-0.077,-0.015,0.081,0.0,0.0,0.1,0.0
97.026,0.0,0.0,0.036,0.0,3.0,0.001,-0.003,-0.032,0.391,0.0,0.018,-0.079,-0.013,0.097,0.0,0.0,0.1,0.0
97.08,0.0,0.0,0.015,0.0,3.0,-0.007,-0.005,-0.048,-0.319,0.0,-0.001,-0.09,-0.01,0.093,0.0,0.0,0.1,0.0
97.119,0.0,0.0,0.041,0.0,3.0,-0.024,0.001,0.009,1.124,0.0,-0.011,-0.095,-0.008,0.109,0.0,0.0,0.1,0.0
97.168,0.0,0.0,0.03,0.0,3.0,-0.032,-0.003,-0.026,-0.696,0.0,-0.027,-0.095,-0.002,0.115,0.0,0.0,0.1,0.0
97.231,0.0,0.0,0.02,0.0,3.0,-0.036,-0.005,-0.048,-0.439,0.0,-0.036,-0.096,0.002,0.111,0.0,0.0,0.1,0.0
97.248,0.0,0.0,0.019,0.0,3.0,-0.035,-0.003,-0.03,0.359,0.0,-0.041,-0.099,0.004,0.107,0.0,0.0,0.1,0.0
97.337,0.0,0.0,0.022,0.0,3.0,-0.053,-0.003,-0.03,0.011,0.0,-0.041,-0.095,0.008,0.106,0.0,0.0,0.1,0.0
97.433,0.0,0.0,0.004,0.0,3.0,-0.046,-0.003,-0.033,-0.077,0.0,-0.057,-0.103,0.01,0.088,0.0,0.0,0.1,0.0
97.455,0.0,0.0,0.042,0.0,3.0,-0.052,-0.002,-0.02,0.269,0.0,-0.053,-0.096,0.013,0.103,0.0,0.0,0.1,0.0
97.567,0.0,0.0,0.002,0.0,3.0,-0.065,-0.003,-0.034,-0.275,0.0,-0.057,-0.095,0.016,0.084,0.0,0.0,0.1,0.0
97.599,0.0,0.0,0.014,0.0,3.0,-0.066,0.002,0.023,1.133,0.0,-0.069,-0.101,0.016,0.075,0.0,0.0,0.1,0.0
97.724,0.0,0.0,0.041,0.0,3.0,-0.05,-0.007,-0.07,-1.854,0.0,-0.071,-0.089,0.021,0.09,0.0,0.0,0.1,0.0
97.756,0.0,0.0,-0.005,0.0,3.0,-0.052,-0.006,-0.06,0.194,0.0,-0.058,-0.085,0.022,0.068,0.0,0.0,0.1,0.0
97.844,0.0,0.0,-0.001,0.0,3.0,-0.049,-0.006,-0.055,0.094,0.0,-0.057,-0.089,0.02,0.049,0.0,0.0,0.1,0.0
97.944,0.0,0.0,0.027,0.0,3.0,-0.029,-0.005,-0.047,0.175,0.0,-0.055,-0.089,0.019,0.054,0.0,0.0,0.1,0.0
98.02,0.0,0.0,0.023,0.0,3.0,-0.028,-0.003,-0.031,0.319,0.0,-0.037,-0.077,0.021,0.059,0.0,0.0,0.1,0.0
98.04,0.0,0.0,-0.018,0.0,3.0,-0.022,-0.002,-0.025,0.119,0.0,-0.033,-0.075,0.021,0.03,0.0,0.0,0.1,0.0
98.137,0.0,0.0,0.005,0.0,3.0,-0.019,-0.005,-0.046,-0.43,0.0,-0.027,-0.069,0.02,0.023,0.0,0.0,0.1,0.0
98.15,0.0,0.0,0.001,0.0,3.0,-0.019,-0.005,-0.046,0.0,0.0,-0.023,-0.07,0.018,0.013,0.0,0.0,0.1,0.0
98.212,0.0,0.0,0.018,0.0,3.0,-0.019,-0.003,-0.032,0.286,0.0,-0.023,-0.072,0.016,0.016,0.0,0.0,0.1,0.0
98.322,0.0,0.0,0.026,0.0,3.0,-0.015,-0.005,-0.049,-0.343,0.0,-0.023,-0.071,0.014,0.026,0.0,0.0,0.1,0.0
98.348,0.0,0.0,0.02,0.0,3.0,-0.01,-0.004,-0.041,0.158,0.0,-0.02,-0.071,0.013,0.03,0.0,0.0,0.1,0.0
98.449,0.0,0.0,0.017,0.0,3.0,-0.005,-0.004,-0.045,-0.066,0.0,-0.015,-0.068,0.012,0.033,0.0,0.0,0.1,0.0
98.561,0.0,0.0,0.009,0.0,3.0,0.003,-0.005,-0.052,-0.155,0.0,-0.01,-0.067,0.011,0.03,0.0,0.0,0.1,0.0
98.611,0.0,0.0,0.009,0.0,3.0,0.006,-0.003,-0.031,0.425,0.0,-0.003,-0.065,0.01,0.027,0.0,0.0,0.1,0.0
98.672,0.0,0.0,0.006,0.0,3.0,0.012,-0.005,-0.047,-0.311,0.0,0.002,-0.062,0.01,0.024,0.0,0.0,0.1,0.0
98.686,0.0,0.0,0.004,0.0,3.0,0.012,-0.005,-0.047,0.0,0.0,0.007,-0.061,0.009,0.018,0.0,0.0,0.1,0.0
98.788,0.0,0.0,0.008,0.0,3.0,0.026,-0.004,-0.037,0.201,0.0,0.008,-0.064,0.007,0.016,0.0,0.0,0.1,0.0
98.836,0.0,0.0,0.02,0.0,3.0,0.028,-0.005,-0.049,-0.241,0.0,0.02,-0.055,0.007,0.026,0.0,0.0,0.1,0.0
98.857,0.0,0.0,-0.013,0.0,3.0,0.032,-0.004,-0.04,0.163,0.0,0.024,-0.058,0.005,0.008,0.0,0.0,0.1,0.0
98.924,0.0,0.0,0.01,0.0,3.0,0.054,-0.005,-0.05,-0.185,0.0,0.028,-0.057,0.004,0.011,0.0,0.0,0.1,0.0
98.938,0.0,0.0,0.008,0.0,3.0,0.056,-0.002,-0.023,0.53,0.0,0.048,-0.046,0.003,0.014,0.0,0.0,0.1,0.0
99.04,0.0,0.0,-0.027,0.0,3.0,0.062,-0.004,-0.04,-0.335,0.0,0.052,-0.045,0.003,-0.011,0.0,0.0,0.1,0.0
99.066,0.0,0.0,-0.002,0.0,3.0,0.068,-0.004,-0.04,-0.001,0.0,0.058,-0.045,0.0,-0.015,0.0,0.0,0.1,0.0
99.084,0.0,0.0,0.004,0.0,3.0,0.072,-0.003,-0.028,0.232,0.0,0.065,-0.043,-0.002,-0.013,0.0,0.0,0.1,0.0
99.173,0.0,0.0,0.002,0.0,3.0,0.073,-0.003,-0.03,-0.026,0.0,0.069,-0.041,-0.003,-0.012,0.0,0.0,0.1,0.0
99.203,0.0,0.0,0.0,0.0,3.0,0.08,-0.005,-0.052,-0.441,0.0,0.07,-0.042,-0.005,-0.013,0.0,0.0,0.1,0.0
99.271,0.0,0.0,0.007,0.0,3.0,0.078,-0.004,-0.039,0.255,0.0,0.076,-0.043,-0.007,-0.008,0.0,0.0,0.1,0.0
99.318,0.0,0.0,0.006,0.0,3.0,0.08,-0.006,-0.057,-0.37,0.0,0.075,-0.046,-0.009,-0.005,0.0,0.0,0.1,0.0
99.348,0.0,0.0,0.014,0.0,3.0,0.086,-0.005,-0.049,0.162,0.0,0.077,-0.05,-0.012,0.005,0.0,0.0,0.1,0.0
99.508,0.0,0.0,0.016,0.0,3.0,0.119,-0.004,-0.039,0.199,0.0,0.082,-0.049,-0.013,0.015,0.0,0.0,0.1,0.0
99.606,0.0,0.0,0.001,0.0,3.0,0.123,-0.003,-0.026,0.261,0.0,0.112,-0.03,-0.01,0.02,0.0,0.0,0.1,0.0
99.674,0.0,0.0,-0.063,0.0,3.0,0.135,-0.004,-0.036,-0.188,0.0,0.12,-0.031,-0.011,-0.029,0.0,0.0,0.1,0.0
99.706,0.0,0.0,-0.018,0.0,3.0,0.133,-0.006,-0.056,-0.405,0.0,0.132,-0.026,-0.012,-0.038,0.0,0.0,0.1,0.0
99.761,0.0,0.0,-0.019,0.0,3.0,0.145,-0.003,-0.033,0.454,0.0,0.131,-0.035,-0.017,-0.05,0.0,0.0,0.1,0.0
99.884,0.0,0.0,0.022,0.0,3.0,0.154,-0.004,-0.042,-0.175,0.0,0.141,-0.029,-0.019,-0.025,0.0,0.0,0.1,0.0
99.903,0.0,0.0,-0.015,0.0,3.0,0.158,-0.005,-0.053,-0.223,0.0,0.151,-0.027,-0.02,-0.031,0.0,0.0,0.1,0.0
100.018,0.0,0.0,-0.014,0.0,3.0,0.151,-0.005,-0.047,0.128,0.0,0.155,-0.031,-0.023,-0.037,0.0,0.0,0.1,0.0
100.04,0.0,0.0,0.003,0.0,3.0,0.145,-0.003,-0.028,0.373,0.0,0.15,-0.04,-0.027,-0.03,0.0,0.0,0.1,0.0
100.111,0.0,0.0,0.024,0.0,3.0,0.156,-0.005,-0.053,-0.494,0.0,0.144,-0.043,-0.028,-0.007,0.0,0.0,0.1,0.0
100.18,0.0,0.0,0.015,0.0,3.0,0.149,-0.001,-0.011,0.837,0.0,0.152,-0.041,-0.028,0.008,0.0,0.0,0.1,0.0
100.195,0.0,0.0,-0.011,0.0,3.0,0.15,-0.001,-0.012,-0.027,0.0,0.147,-0.043,-0.028,0.002,0.0,0.0,0.1,0.0
100.292,0.0,0.0,-0.001,0.0,3.0,0.144,-0.001,-0.007,0.103,0.0,0.147,-0.04,-0.026,0.005,0.0,0.0,0.1,0.0
100.404,0.0,0.0,-0.011,0.0,3.0,0.128,-0.003,-0.025,-0.36,0.0,0.142,-0.041,-0.025,-0.002,0.0,0.0,0.1,0.0
100.448,0.0,0.0,-0.002,0.0,3.0,0.115,-0.003,-0.025,0.001,0.0,0.127,-0.053,-0.027,-0.003,0.0,0.0,0.1,0.0
100.528,0.0,0.0,0.033,0.0,3.0,0.097,-0.003,-0.026,-0.019,0.0,0.114,-0.059,-0.027,0.022,0.0,0.0,0.1,0.0
100.551,0.0,0.0,0.028,0.0,3.0,0.091,-0.004,-0.044,-0.358,0.0,0.096,-0.069,-0.027,0.04,0.0,0.0,0.1,0.0
100.62,0.0,0.0,0.038,0.0,3.0,0.068,-0.002,-0.017,0.54,0.0,0.088,-0.073,-0.026,0.064,0.0,0.0,0.1,0.0
100.637,0.0,0.0,0.021,0.0,3.0,0.058,-0.002,-0.02,-0.06,0.0,0.067,-0.083,-0.024,0.071,0.0,0.0,0.1,0.0
100.71,0.0,0.0,0.038,0.0,3.0,0.038,-0.004,-0.039,-0.37,0.0,0.055,-0.084,-0.02,0.09,0.0,0.0,0.1,0.0
100.805,0.0,0.0,0.018,0.0,3.0,0.017,-0.003,-0.032,0.131,0.0,0.035,-0.096,-0.018,0.09,0.0,0.0,0.1,0.0
100.896,0.0,0.0,0.044,0.0,3.0,0.003,-0.001,-0.011,0.416,0.0,0.014,-0.105,-0.015,0.108,0.0,0.0,0.1,0.0
100.974,0.0,0.0,0.046,0.0,3.0,-0.016,-0.002,-0.018,-0.127,0.0,-0.001,-0.106,-0.01,0.126,0.0,0.0,0.1,0.0
100.987,0.0,0.0,0.023,0.0,3.0,-0.016,-0.002,-0.018,0.0,0.0,-0.02,-0.112,-0.006,0.124,0.0,0.0,0.1,0.0
101.056,0.0,0.0,0.034,0.0,3.0,-0.023,-0.003,-0.027,-0.181,0.0,-0.022,-0.105,0.0,0.132,0.0,0.0,0.1,0.0
101.163,0.0,0.0,-0.003,0.0,3.0,-0.036,-0.003,-0.032,-0.097,0.0,-0.029,-0.105,0.005,0.109,0.0,0.0,0.1,0.0
101.267,0.0,0.0,0.012,0.0,3.0,-0.037,-0.004,-0.043,-0.223,0.0,-0.041,-0.11,0.007,0.097,0.0,0.0,0.1,0.0
101.278,0.0,0.0,0.033,0.0,3.0,-0.037,-0.004,-0.043,0.0,0.0,-0.043,-0.108,0.01,0.104,0.0,0.0,0.1,0.0
101.403,0.0,0.0,0.016,0.0,3.0,-0.031,-0.002,-0.023,0.389,0.0,-0.043,-0.106,0.012,0.096,0.0,0.0,0.1,0.0
101.429,0.0,0.0,0.012,0.0,3.0,-0.032,0.0,0.003,0.521,0.0,-0.038,-0.098,0.016,0.088,0.0,0.0,0.1,0.0
101.454,0.0,0.0,-0.007,0.0,3.0,-0.038,-0.001,-0.014,-0.344,0.0,-0.037,-0.09,0.02,0.065,0.0,0.0,0.1,0.0
101.568,0.0,0.0,-0.006,0.0,3.0,-0.03,-0.003,-0.026,-0.233,0.0,-0.043,-0.09,0.02,0.044,0.0,0.0,0.1,0.0
101.593,0.0,0.0,0.02,0.0,3.0,-0.032,-0.003,-0.029,-0.061,0.0,-0.036,-0.082,0.021,0.046,0.0,0.0,0.1,0.0
101.701,0.0,0.0,-0.001,0.0,3.0,-0.032,-0.003,-0.032,-0.065,0.0,-0.037,-0.082,0.02,0.03,0.0,0.0,0.1,0.0
101.809,0.0,0.0,0.019,0.0,3.0,-0.018,-0.001,-0.015,0.351,0.0,-0.037,-0.081,0.019,0.032,0.0,0.0,0.1,0.0
101.901,0.0,0.0,0.02,0.0,3.0,-0.022,-0.003,-0.033,-0.36,0.0,-0.024,-0.067,0.021,0.038,0.0,0.0,0.1,0.0
101.98,0.0,0.0,-0.02,0.0,3.0,-0.027,-0.002,-0.016,0.332,0.0,-0.026,-0.071,0.019,0.009,0.0,0.0,0.1,0.0
101.999,0.0,0.0,0.022,0.0,3.0,-0.027,-0.002,-0.016,0.0,0.0,-0.031,-0.071,0.018,0.016,0.0,0.0,0.1,0.0
102.103,0.0,0.0,0.025,0.0,3.0,-0.023,-0.002,-0.024,-0.163,0.0,-0.031,-0.067,0.017,0.025,0.0,0.0,0.1,0.0
102.134,0.0,0.0,0.014,0.0,3.0,-0.021,-0.005,-0.049,-0.482,0.0,-0.027,-0.063,0.017,0.026,0.0,0.0,0.1,0.0
102.163,0.0,0.0,0.007,0.0,3.0,-0.017,-0.003,-0.028,0.402,0.0,-0.025,-0.066,0.015,0.021,0.0,0.0,0.1,0.0
102.197,0.0,0.0,0.021,0.0,3.0,-0.013,-0.004,-0.04,-0.226,0.0,-0.022,-0.062,0.014,0.027,0.0,0.0,0.1,0.0
102.299,0.0,0.0,0.008,0.0,3.0,-0.009,-0.004,-0.044,-0.092,0.0,-0.018,-0.061,0.013,0.023,0.0,0.0,0.1,0.0
102.39,0.0,0.0,0.011,0.0,3.0,0.004,-0.005,-0.049,-0.096,0.0,-0.013,-0.061,0.012,0.023,0.0,0.0,0.1,0.0
102.428,0.0,0.0,0.012,0.0,3.0,0.008,-0.003,-0.034,0.298,0.0,-0.001,-0.055,0.011,0.025,0.0,0.0,0.1,0.0
102.463,0.0,0.0,-0.006,0.0,3.0,0.008,-0.003,-0.034,0.0,0.0,0.004,-0.054,0.01,0.013,0.0,0.0,0.1,0.0
102.583,0.0,0.0,0.005,0.0,3.0,0.03,-0.004,-0.041,-0.142,0.0,0.004,-0.055,0.008,0.009,0.0,0.0,0.1,0.0
102.692,0.0,0.0,0.016,0.0,3.0,0.045,-0.004,-0.041,0.01,0.0,0.024,-0.043,0.008,0.017,0.0,0.0,0.1,0.0
102.79,0.0,0.0,-0.027,0.0,3.0,0.063,-0.002,-0.022,0.378,0.0,0.04,-0.038,0.007,-0.007,0.0,0.0,0.1,0.0
102.861,0.0,0.0,-0.02,0.0,3.0,0.05,-0.002,-0.025,-0.062,0.0,0.059,-0.027,0.007,-0.022,0.0,0.0,0.1,0.0
102.954,0.0,0.0,-0.034,0.0,3.0,0.052,-0.005,-0.052,-0.544,0.0,0.049,-0.038,0.003,-0.051,0.0,0.0,0.1,0.0
103.021,0.0,0.0,0.036,0.0,3.0,0.052,-0.004,-0.038,0.292,0.0,0.049,-0.042,-0.002,-0.023,0.0,0.0,0.1,0.0
103.053,0.0,0.0,0.028,0.0,3.0,0.053,-0.003,-0.028,0.186,0.0,0.05,-0.043,-0.005,-0.002,0.0,0.0,0.1,0.0
103.128,0.0,0.0,0.017,0.0,3.0,0.046,0.001,0.01,0.761,0.0,0.05,-0.043,-0.005,0.008,0.0,0.0,0.1,0.0
103.151,0.0,0.0,0.008,0.0,3.0,0.044,-0.003,-0.028,-0.748,0.0,0.044,-0.041,-0.004,0.012,0.0,0.0,0.1,0.0
103.25,0.0,0.0,0.004,0.0,3.0,0.026,-0.002,-0.022,0.105,0.0,0.042,-0.044,-0.005,0.011,0.0,0.0,0.1,0.0
103.313,0.0,0.0,0.013,0.0,3.0,0.011,-0.002,-0.022,0.0,0.0,0.025,-0.056,-0.007,0.015,0.0,0.0,0.1,0.0
103.385,0.0,0.0,0.045,0.0,3.0,0.005,-0.001,-0.013,0.179,0.0,0.01,-0.063,-0.007,0.043,0.0,0.0,0.1,0.0
103.396,0.0,0.0,0.041,0.0,3.0,0.005,-0.001,-0.013,0.0,0.0,0.002,-0.062,-0.005,0.066,0.0,0.0,0.1,0.0
103.46,0.0,0.0,0.017,0.0,3.0,-0.017,-0.003,-0.03,-0.325,0.0,0.001,-0.059,-0.002,0.07,0.0,0.0,0.1,0.0
103.494,0.0,0.0,-0.002,0.0,3.0,-0.032,-0.003,-0.031,-0.028,0.0,-0.018,-0.073,-0.002,0.054,0.0,0.0,0.1,0.0
103.589,0.0,0.0,0.05,0.0,3.0,-0.025,-0.006,-0.062,-0.622,0.0,-0.034,-0.081,-0.002,0.079,0.0,0.0,0.1,0.0
103.682,0.0,0.0,0.047,0.0,3.0,-0.04,-0.003,-0.031,0.625,0.0,-0.031,-0.079,0.0,0.102,0.0,0.0,0.1,0.0
103.716,0.0,0.0,0.011,0.0,3.0,-0.043,-0.003,-0.025,0.117,0.0,-0.043,-0.087,0.003,0.092,0.0,0.0,0.1,0.0
103.739,0.0,0.0,0.033,0.0,3.0,-0.043,-0.003,-0.025,0.0,0.0,-0.048,-0.085,0.006,0.101,0.0,0.0,0.1,0.0
103.838,0.0,0.0,0.013,0.0,3.0,-0.039,-0.001,-0.012,0.266,0.0,-0.048,-0.082,0.009,0.095,0.0,0.0,0.1,0.0
103.902,0.0,0.0,0.004,0.0,3.0,-0.044,-0.003,-0.032,-0.396,0.0,-0.044,-0.074,0.013,0.083,0.0,0.0,0.1,0.0
103.997,0.0,0.0,-0.011,0.0,3.0,-0.044,-0.006,-0.057,-0.513,0.0,-0.048,-0.077,0.014,0.057,0.0,0.0,0.1,0.0
104.036,0.0,0.0,0.019,0.0,3.0,-0.037,-0.006,-0.058,-0.014,0.0,-0.048,-0.081,0.013,0.057,0.0,0.0,0.1,0.0
104.088,0.0,0.0,0.028,0.0,3.0,-0.024,-0.003,-0.025,0.652,0.0,-0.042,-0.079,0.013,0.064,0.0,0.0,0.1,0.0
104.15,0.0,0.0,0.012,0.0,3.0,-0.025,-0.003,-0.034,-0.178,0.0,-0.03,-0.068,0.016,0.061,0.0,0.0,0.1,0.0
104.169,0.0,0.0,-0.02,0.0,3.0,-0.024,-0.002,-0.021,0.265,0.0,-0.03,-0.07,0.016,0.032,0.0,0.0,0.1,0.0
104.239,0.0,0.0,0.013,0.0,3.0,-0.018,-0.004,-0.04,-0.373,0.0,-0.028,-0.067,0.016,0.031,0.0,0.0,0.1,0.0
104.256,0.0,0.0,0.009,0.0,3.0,-0.021,-0.003,-0.026,0.284,0.0,-0.022,-0.064,0.015,0.028,0.0,0.0,0.1,0.0
104.362,0.0,0.0,0.007,0.0,3.0,-0.015,-0.004,-0.043,-0.351,0.0,-0.025,-0.065,0.014,0.023,0.0,0.0,0.1,0.0
104.402,0.0,0.0,0.019,0.0,3.0,-0.009,-0.003,-0.03,0.254,0.0,-0.02,-0.064,0.013,0.028,0.0,0.0,0.1,0.0
104.501,0.0,0.0,0.012,0.0,3.0,-0.009,-0.002,-0.021,0.188,0.0,-0.014,-0.059,0.013,0.029,0.0,0.0,0.1,0.0
104.597,0.0,0.0,-0.0,0.0,3.0,0.007,-0.004,-0.036,-0.299,0.0,-0.013,-0.057,0.012,0.019,0.0,0.0,0.1,0.0
104.694,0.0,0.0,0.008,0.0,3.0,0.017,-0.006,-0.058,-0.432,0.0,0.002,-0.049,0.012,0.02,0.0,0.0,0.1,0.0
104.802,0.0,0.0,-0.016,0.0,3.0,0.016,-0.003,-0.027,0.617,0.0,0.013,-0.049,0.01,0.0,0.0,0.0,0.1,0.0
